,image_path,caption,label
6078,/home/rinzler/Github/Image-Text-Matching/data/images/2591603141_33d6397e0a.jpg,a brown and black dog walking on the beach,1
6079,/home/rinzler/Github/Image-Text-Matching/data/images/2591603141_33d6397e0a.jpg,A fluffy dog walks along the sandy beach .,1
6080,/home/rinzler/Github/Image-Text-Matching/data/images/2591603141_33d6397e0a.jpg,One brown and black dog standing in the sand at the beach .,1
6081,/home/rinzler/Github/Image-Text-Matching/data/images/2591603141_33d6397e0a.jpg,A white dog with black spots is catching a baseball with its mouth .,0
6082,/home/rinzler/Github/Image-Text-Matching/data/images/2591603141_33d6397e0a.jpg,Dog is swimming through water with a piece of wood in its mouth .,0
6083,/home/rinzler/Github/Image-Text-Matching/data/images/2591603141_33d6397e0a.jpg,A woman skies,0
6084,/home/rinzler/Github/Image-Text-Matching/data/images/2594459477_8ca0121a9a.jpg,A little girl in a rain puddle .,1
6085,/home/rinzler/Github/Image-Text-Matching/data/images/2594459477_8ca0121a9a.jpg,A little girl is walking in a puddle of rain water in a hole in the road .,1
6086,/home/rinzler/Github/Image-Text-Matching/data/images/2594459477_8ca0121a9a.jpg,A little girl stands in a puddle outside .,1
6087,/home/rinzler/Github/Image-Text-Matching/data/images/2594459477_8ca0121a9a.jpg,A person surfs on a wave as water towers above him .,0
6088,/home/rinzler/Github/Image-Text-Matching/data/images/2594459477_8ca0121a9a.jpg,Three man looking into the distance,0
6089,/home/rinzler/Github/Image-Text-Matching/data/images/2594459477_8ca0121a9a.jpg,A baby is sitting in his high chair between a person s arms .,0
6090,/home/rinzler/Github/Image-Text-Matching/data/images/2594902417_f65d8866a8.jpg,A dog hops in a field while another dog stands next to it .,1
6091,/home/rinzler/Github/Image-Text-Matching/data/images/2594902417_f65d8866a8.jpg,One dog is jumping up at another dog in a grassy field .,1
6092,/home/rinzler/Github/Image-Text-Matching/data/images/2594902417_f65d8866a8.jpg,Two brown dogs play with one another in the field .,1
6093,/home/rinzler/Github/Image-Text-Matching/data/images/2594902417_f65d8866a8.jpg,A person in a scuba suit holds a very small lobster .,0
6094,/home/rinzler/Github/Image-Text-Matching/data/images/2594902417_f65d8866a8.jpg,Woman in colorful shirt works at sewing machine .,0
6095,/home/rinzler/Github/Image-Text-Matching/data/images/2594902417_f65d8866a8.jpg,A brown dog in the grass field is looking up at the sky .,0
6096,/home/rinzler/Github/Image-Text-Matching/data/images/2595102568_347f6d4b07.jpg,a groupe of three walk the street .,1
6097,/home/rinzler/Github/Image-Text-Matching/data/images/2595102568_347f6d4b07.jpg,"A man , woman , and child stand outside looking serious and waiting for something .",1
6098,/home/rinzler/Github/Image-Text-Matching/data/images/2595102568_347f6d4b07.jpg,Three Asian people wait on the sidewalk .,1
6099,/home/rinzler/Github/Image-Text-Matching/data/images/2595102568_347f6d4b07.jpg,A child wearing a red shirt and blue Crocs shoes runs toward the camera .,0
6100,/home/rinzler/Github/Image-Text-Matching/data/images/2595102568_347f6d4b07.jpg,A fan checks his cellphone while watching a football game .,0
6101,/home/rinzler/Github/Image-Text-Matching/data/images/2595102568_347f6d4b07.jpg,A woman wearing a black hat sits on the sand with a rock behind her .,0
6102,/home/rinzler/Github/Image-Text-Matching/data/images/2595186208_9b16fa0ee3.jpg,A black dog jumping from a dock into water .,1
6103,/home/rinzler/Github/Image-Text-Matching/data/images/2595186208_9b16fa0ee3.jpg,A black dog jumping into a lake .,1
6104,/home/rinzler/Github/Image-Text-Matching/data/images/2595186208_9b16fa0ee3.jpg,A large black dog is jumping off a pier into a pond .,1
6105,/home/rinzler/Github/Image-Text-Matching/data/images/2595186208_9b16fa0ee3.jpg,The black dog and brown dog are wrestling in front of the fireplace .,0
6106,/home/rinzler/Github/Image-Text-Matching/data/images/2595186208_9b16fa0ee3.jpg,A boy with writing on his hand is standing in a store .,0
6107,/home/rinzler/Github/Image-Text-Matching/data/images/2595186208_9b16fa0ee3.jpg,Two little girls play around an old abandoned building .,0
6108,/home/rinzler/Github/Image-Text-Matching/data/images/2595713720_30534e8de2.jpg,A girl in a cowboy hat with a sheep on a leash .,1
6109,/home/rinzler/Github/Image-Text-Matching/data/images/2595713720_30534e8de2.jpg,a girl wearing a pink hat is walking beside a sheep on a dusty path .,1
6110,/home/rinzler/Github/Image-Text-Matching/data/images/2595713720_30534e8de2.jpg,The girl is wearing a pink cowgirl hat and pink boots .,1
6111,/home/rinzler/Github/Image-Text-Matching/data/images/2595713720_30534e8de2.jpg,A man with a bow-tie made out of a dollar and wearing glasses is looking into the camera .,0
6112,/home/rinzler/Github/Image-Text-Matching/data/images/2595713720_30534e8de2.jpg,Six people are riding in raft on white water whilst the seventh person has been flung out of the boat into the air .,0
6113,/home/rinzler/Github/Image-Text-Matching/data/images/2595713720_30534e8de2.jpg,"There are two people rock climbing , one is on the ground while the other climbs .",0
6114,/home/rinzler/Github/Image-Text-Matching/data/images/2596475173_58f11fc583.jpg,A tan dog and a black dog are biting each other in the face .,1
6115,/home/rinzler/Github/Image-Text-Matching/data/images/2596475173_58f11fc583.jpg,A tan dog and a black dog fight .,1
6116,/home/rinzler/Github/Image-Text-Matching/data/images/2596475173_58f11fc583.jpg,Two dogs stand in water and bite each other s mouths .,1
6117,/home/rinzler/Github/Image-Text-Matching/data/images/2596475173_58f11fc583.jpg,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses sit at a table with four beer bottles .,0
6118,/home/rinzler/Github/Image-Text-Matching/data/images/2596475173_58f11fc583.jpg,"A dog rounds a corner with his tail up , after exiting a yellow and orange tube .",0
6119,/home/rinzler/Github/Image-Text-Matching/data/images/2596475173_58f11fc583.jpg,Two green shirted males perform on the square as people watch .,0
6120,/home/rinzler/Github/Image-Text-Matching/data/images/2596619849_7b635dd310.jpg,Four children are playing in a grassy field .,1
6121,/home/rinzler/Github/Image-Text-Matching/data/images/2596619849_7b635dd310.jpg,Four children are playing together outside .,1
6122,/home/rinzler/Github/Image-Text-Matching/data/images/2596619849_7b635dd310.jpg,Three boys and one girl in a muddy grass field .,1
6123,/home/rinzler/Github/Image-Text-Matching/data/images/2596619849_7b635dd310.jpg,"A boy in a red shirt with stripes standing near a blue , brick wall with handicap signs .",0
6124,/home/rinzler/Github/Image-Text-Matching/data/images/2596619849_7b635dd310.jpg,A small dog tries to catch a red ball .,0
6125,/home/rinzler/Github/Image-Text-Matching/data/images/2596619849_7b635dd310.jpg,A man and a dog are in a canoe on the water .,0
6126,/home/rinzler/Github/Image-Text-Matching/data/images/2597958208_e03aa149c9.jpg,A little boy and a little girl playing together outside .,1
6127,/home/rinzler/Github/Image-Text-Matching/data/images/2597958208_e03aa149c9.jpg,A little girl and boy play Frisbee together in a grassy area .,1
6128,/home/rinzler/Github/Image-Text-Matching/data/images/2597958208_e03aa149c9.jpg,Two children playing in a field .,1
6129,/home/rinzler/Github/Image-Text-Matching/data/images/2597958208_e03aa149c9.jpg,"A girl on a bike is wearing a backpack and a helmet , and riding through a wooded area .",0
6130,/home/rinzler/Github/Image-Text-Matching/data/images/2597958208_e03aa149c9.jpg,two muzzled greyhound dogs running around a track,0
6131,/home/rinzler/Github/Image-Text-Matching/data/images/2597958208_e03aa149c9.jpg,The child in the striped shirt balanced between the wooden railings .,0
6132,/home/rinzler/Github/Image-Text-Matching/data/images/2598979962_c01811cfca.jpg,a tennis player wearing a red shirt about to hit a tennis ball with her racquet .,1
6133,/home/rinzler/Github/Image-Text-Matching/data/images/2598979962_c01811cfca.jpg,A woman in an orange shirt and white skirt hits a tennis ball with a racket .,1
6134,/home/rinzler/Github/Image-Text-Matching/data/images/2598979962_c01811cfca.jpg,Female tennis player on grass prepares a two handed backhand .,1
6135,/home/rinzler/Github/Image-Text-Matching/data/images/2598979962_c01811cfca.jpg,two white dogs are running through some woodland .,0
6136,/home/rinzler/Github/Image-Text-Matching/data/images/2598979962_c01811cfca.jpg,A girl poses on a shady driveway .,0
6137,/home/rinzler/Github/Image-Text-Matching/data/images/2598979962_c01811cfca.jpg,A large dog lays next to a small baby with a pacifier in its mouth .,0
6138,/home/rinzler/Github/Image-Text-Matching/data/images/2600386812_8790879d9a.jpg,A brown dog is standing in the water watching the waves of the ocean on a sunny day .,1
6139,/home/rinzler/Github/Image-Text-Matching/data/images/2600386812_8790879d9a.jpg,"A brown dog steadies himself on the rocky shore of the ocean , with several waves coming in .",1
6140,/home/rinzler/Github/Image-Text-Matching/data/images/2600386812_8790879d9a.jpg,The brown dog is standing on the beach as the waves lap up around its feet .,1
6141,/home/rinzler/Github/Image-Text-Matching/data/images/2600386812_8790879d9a.jpg,Two motocross bikes are being raced around a dirt track .,0
6142,/home/rinzler/Github/Image-Text-Matching/data/images/2600386812_8790879d9a.jpg,A man on a tag line going into the water .,0
6143,/home/rinzler/Github/Image-Text-Matching/data/images/2600386812_8790879d9a.jpg,"Empty seats at a stadium , except for two people in green rain ponchos .",0
6144,/home/rinzler/Github/Image-Text-Matching/data/images/2600442766_e750ec9a56.jpg,Brown and black dogs playing water .,1
6145,/home/rinzler/Github/Image-Text-Matching/data/images/2600442766_e750ec9a56.jpg,The two dogs are in the murky water,1
6146,/home/rinzler/Github/Image-Text-Matching/data/images/2600442766_e750ec9a56.jpg,Two dogs wearing collars stand outdoors in water up to their chests .,1
6147,/home/rinzler/Github/Image-Text-Matching/data/images/2600442766_e750ec9a56.jpg,Children participate in a sport involving swine among spectators .,0
6148,/home/rinzler/Github/Image-Text-Matching/data/images/2600442766_e750ec9a56.jpg,Dog crawling in between steps from behind the steps,0
6149,/home/rinzler/Github/Image-Text-Matching/data/images/2600442766_e750ec9a56.jpg,A boy jumps behind a fence .,0
6150,/home/rinzler/Github/Image-Text-Matching/data/images/2600867924_cd502fc911.jpg,A large brown dog and a large black and white dog running together,1
6151,/home/rinzler/Github/Image-Text-Matching/data/images/2600867924_cd502fc911.jpg,Two dogs are running in a grassy field .,1
6152,/home/rinzler/Github/Image-Text-Matching/data/images/2600867924_cd502fc911.jpg,"Two lean dogs , one brown and white and one black and white , run together .",1
6153,/home/rinzler/Github/Image-Text-Matching/data/images/2600867924_cd502fc911.jpg,A man smiling with a helmet on his head .,0
6154,/home/rinzler/Github/Image-Text-Matching/data/images/2600867924_cd502fc911.jpg,A group of people sit atop a snowy mountain .,0
6155,/home/rinzler/Github/Image-Text-Matching/data/images/2600867924_cd502fc911.jpg,A dog laying with a blue blanket over his eyes .,0
6156,/home/rinzler/Github/Image-Text-Matching/data/images/2600883097_aca38cc146.jpg,two brown dogs playing some water,1
6157,/home/rinzler/Github/Image-Text-Matching/data/images/2600883097_aca38cc146.jpg,Two brown dogs play in shallow water,1
6158,/home/rinzler/Github/Image-Text-Matching/data/images/2600883097_aca38cc146.jpg,Two dogs in shallow water .,1
6159,/home/rinzler/Github/Image-Text-Matching/data/images/2600883097_aca38cc146.jpg,A skier in a bright green jacket sliding downhill .,0
6160,/home/rinzler/Github/Image-Text-Matching/data/images/2600883097_aca38cc146.jpg,A skateboarder leaps over stairs in a city .,0
6161,/home/rinzler/Github/Image-Text-Matching/data/images/2600883097_aca38cc146.jpg,The eagle is flying low to the ground .,0
6162,/home/rinzler/Github/Image-Text-Matching/data/images/260162669_c79a900afb.jpg,A fluffy black and grey dog in the grass .,1
6163,/home/rinzler/Github/Image-Text-Matching/data/images/260162669_c79a900afb.jpg,A gray dog is in grass .,1
6164,/home/rinzler/Github/Image-Text-Matching/data/images/260162669_c79a900afb.jpg,The black and white animal is in the grass .,1
6165,/home/rinzler/Github/Image-Text-Matching/data/images/260162669_c79a900afb.jpg,A child plays with a toy on a playground .,0
6166,/home/rinzler/Github/Image-Text-Matching/data/images/260162669_c79a900afb.jpg,A young girl with hair ribbons yawning .,0
6167,/home/rinzler/Github/Image-Text-Matching/data/images/260162669_c79a900afb.jpg,A young girl with rollerblades and green foliage in the background .,0
6168,/home/rinzler/Github/Image-Text-Matching/data/images/2602083686_e8a1af69cf.jpg,Two ladies are wearing nothing except body paint and riding on bicycles in a street fair .,1
6169,/home/rinzler/Github/Image-Text-Matching/data/images/2602083686_e8a1af69cf.jpg,Two nude women painted black and white are riding bicycles on the road .,1
6170,/home/rinzler/Github/Image-Text-Matching/data/images/2602083686_e8a1af69cf.jpg,Two women in costume ride bikes .,1
6171,/home/rinzler/Github/Image-Text-Matching/data/images/2602083686_e8a1af69cf.jpg,Two tourists photograph a countryside and ruins,0
6172,/home/rinzler/Github/Image-Text-Matching/data/images/2602083686_e8a1af69cf.jpg,A man puts his motorcycle up on its rear wheel on a track .,0
6173,/home/rinzler/Github/Image-Text-Matching/data/images/2602083686_e8a1af69cf.jpg,A cyclist is attempting to go down the steps on his bike .,0
6174,/home/rinzler/Github/Image-Text-Matching/data/images/2602279427_191773c9e2.jpg,An oriental girl wearing a yellow apron and a stocking cap .,1
6175,/home/rinzler/Github/Image-Text-Matching/data/images/2602279427_191773c9e2.jpg,An oriental woman who is wearing a hat walks down the busy street .,1
6176,/home/rinzler/Github/Image-Text-Matching/data/images/2602279427_191773c9e2.jpg,A woman wearing a yellow apron and a knit hat walks among other pedestrians .,1
6177,/home/rinzler/Github/Image-Text-Matching/data/images/2602279427_191773c9e2.jpg,"Four children , in uniforms of two different teams , are playing football .",0
6178,/home/rinzler/Github/Image-Text-Matching/data/images/2602279427_191773c9e2.jpg,A dog is running toward the camera .,0
6179,/home/rinzler/Github/Image-Text-Matching/data/images/2602279427_191773c9e2.jpg,A man with glasses and a mustache is in the middle of a sentence .,0
6180,/home/rinzler/Github/Image-Text-Matching/data/images/260231029_966e2f1727.jpg,A black dog and brown dog are running around in the sand .,1
6181,/home/rinzler/Github/Image-Text-Matching/data/images/260231029_966e2f1727.jpg,A black dog plays with a brown dog on the sand .,1
6182,/home/rinzler/Github/Image-Text-Matching/data/images/260231029_966e2f1727.jpg,two dogs playing on a sandy beach,1
6183,/home/rinzler/Github/Image-Text-Matching/data/images/260231029_966e2f1727.jpg,A biker doing a somersault with the bike in front of a crowd .,0
6184,/home/rinzler/Github/Image-Text-Matching/data/images/260231029_966e2f1727.jpg,The little girl is wearing a floating device in the water .,0
6185,/home/rinzler/Github/Image-Text-Matching/data/images/260231029_966e2f1727.jpg,A brown and white dog walks behind a brown cow .,0
6186,/home/rinzler/Github/Image-Text-Matching/data/images/2602679255_785b851b46.jpg,"A female on a bike is wearing black wings , and a metal halo , while others walk by .",1
6187,/home/rinzler/Github/Image-Text-Matching/data/images/2602679255_785b851b46.jpg,A girls in a strange outfit rides her bike .,1
6188,/home/rinzler/Github/Image-Text-Matching/data/images/2602679255_785b851b46.jpg,A woman wearing paint and costume pieces rides a bike on a busy street .,1
6189,/home/rinzler/Github/Image-Text-Matching/data/images/2602679255_785b851b46.jpg,A hiker in a red cap walking along a mountain path .,0
6190,/home/rinzler/Github/Image-Text-Matching/data/images/2602679255_785b851b46.jpg,Number 3 has the soccer ball going around number 6 in a red jersey .,0
6191,/home/rinzler/Github/Image-Text-Matching/data/images/2602679255_785b851b46.jpg,A dog runs through the snow .,0
6192,/home/rinzler/Github/Image-Text-Matching/data/images/2603125422_659391f961.jpg,A car is parked in a graffiti filled street .,1
6193,/home/rinzler/Github/Image-Text-Matching/data/images/2603125422_659391f961.jpg,A graffiti defaced wall serves as the gathering of a few people nearby a car .,1
6194,/home/rinzler/Github/Image-Text-Matching/data/images/2603125422_659391f961.jpg,Two people talk to a street person in front of wall of graffiti,1
6195,/home/rinzler/Github/Image-Text-Matching/data/images/2603125422_659391f961.jpg,The long black shadow casts a image on the rock while the young girl climbs the rock .,0
6196,/home/rinzler/Github/Image-Text-Matching/data/images/2603125422_659391f961.jpg,A man in costume drums in a parade .,0
6197,/home/rinzler/Github/Image-Text-Matching/data/images/2603125422_659391f961.jpg,Three child soccer players go for the ball .,0
6198,/home/rinzler/Github/Image-Text-Matching/data/images/2603690144_7a28b1d13c.jpg,A boy and a dog are running down a hill away from a crowd .,1
6199,/home/rinzler/Github/Image-Text-Matching/data/images/2603690144_7a28b1d13c.jpg,A boy and a dog run ahead of a group of people .,1
6200,/home/rinzler/Github/Image-Text-Matching/data/images/2603690144_7a28b1d13c.jpg,"A little boy and a dog run down a hill , behind them , a boy on a mini cycle and a shouting family .",1
6201,/home/rinzler/Github/Image-Text-Matching/data/images/2603690144_7a28b1d13c.jpg,A family poses in front of the fireplace and Christmas tree .,0
6202,/home/rinzler/Github/Image-Text-Matching/data/images/2603690144_7a28b1d13c.jpg,Two children play on a stone railing while a third catches a green ball .,0
6203,/home/rinzler/Github/Image-Text-Matching/data/images/2603690144_7a28b1d13c.jpg,The toddler sits in the boat with a life jacket on indoors .,0
6204,/home/rinzler/Github/Image-Text-Matching/data/images/2606433181_f8f9d38579.jpg,Two dogs play in grass .,1
6205,/home/rinzler/Github/Image-Text-Matching/data/images/2606433181_f8f9d38579.jpg,two dogs running in grass,1
6206,/home/rinzler/Github/Image-Text-Matching/data/images/2606433181_f8f9d38579.jpg,Two white dogs run side by side in green grass .,1
6207,/home/rinzler/Github/Image-Text-Matching/data/images/2606433181_f8f9d38579.jpg,"Two brown dogs in a grassy field , one jumping for a ball .",0
6208,/home/rinzler/Github/Image-Text-Matching/data/images/2606433181_f8f9d38579.jpg,A man and a child are flying a kite in a field in the city .,0
6209,/home/rinzler/Github/Image-Text-Matching/data/images/2606433181_f8f9d38579.jpg,A little girl in a green bathing suit is getting splashed in a water fountain .,0
6210,/home/rinzler/Github/Image-Text-Matching/data/images/2607099736_8681f601d9.jpg,A gymnast is bending over on a yellow mat on the grass .,1
6211,/home/rinzler/Github/Image-Text-Matching/data/images/2607099736_8681f601d9.jpg,A wrestler jumping and pointing at the mat .,1
6212,/home/rinzler/Github/Image-Text-Matching/data/images/2607099736_8681f601d9.jpg,Wrestler jumping in the air .,1
6213,/home/rinzler/Github/Image-Text-Matching/data/images/2607099736_8681f601d9.jpg,The dog comes down the steps .,0
6214,/home/rinzler/Github/Image-Text-Matching/data/images/2607099736_8681f601d9.jpg,There is an old woman in front of a window .,0
6215,/home/rinzler/Github/Image-Text-Matching/data/images/2607099736_8681f601d9.jpg,A motocross biker about to descend,0
6216,/home/rinzler/Github/Image-Text-Matching/data/images/2607130765_97833d6ce1.jpg,A bunch of little kids are playing soccer .,1
6217,/home/rinzler/Github/Image-Text-Matching/data/images/2607130765_97833d6ce1.jpg,Children play in a soccer game .,1
6218,/home/rinzler/Github/Image-Text-Matching/data/images/2607130765_97833d6ce1.jpg,The children are running through the grass playing soccer .,1
6219,/home/rinzler/Github/Image-Text-Matching/data/images/2607130765_97833d6ce1.jpg,A group of people are in front of a store walking across a crosswalk .,0
6220,/home/rinzler/Github/Image-Text-Matching/data/images/2607130765_97833d6ce1.jpg,A golden retriever is coming out of the water carrying a stick in its mouth .,0
6221,/home/rinzler/Github/Image-Text-Matching/data/images/2607130765_97833d6ce1.jpg,A man falling off his surfboard on the top of a wave .,0
6222,/home/rinzler/Github/Image-Text-Matching/data/images/2608289957_044849f73e.jpg,A baby sits on a tire and holds a toy .,1
6223,/home/rinzler/Github/Image-Text-Matching/data/images/2608289957_044849f73e.jpg,"A little kid , with a red toy , is sitting on a tire .",1
6224,/home/rinzler/Github/Image-Text-Matching/data/images/2608289957_044849f73e.jpg,The child is sitting on the street playing with a red toy .,1
6225,/home/rinzler/Github/Image-Text-Matching/data/images/2608289957_044849f73e.jpg,A man in a field backed by american flags .,0
6226,/home/rinzler/Github/Image-Text-Matching/data/images/2608289957_044849f73e.jpg,Two dogs are walking away from the camera through shrubs and grass .,0
6227,/home/rinzler/Github/Image-Text-Matching/data/images/2608289957_044849f73e.jpg,A child with his hands on his head .,0
6228,/home/rinzler/Github/Image-Text-Matching/data/images/260850192_fd03ea26f1.jpg,A person is squeezing through an opening in the rock face .,1
6229,/home/rinzler/Github/Image-Text-Matching/data/images/260850192_fd03ea26f1.jpg,A person s feet are sticking out from a small cave .,1
6230,/home/rinzler/Github/Image-Text-Matching/data/images/260850192_fd03ea26f1.jpg,This man seems to be stuck beneath a rock and hard place .,1
6231,/home/rinzler/Github/Image-Text-Matching/data/images/260850192_fd03ea26f1.jpg,"A greyhound runs in a race , bee striped jacket , number eight .",0
6232,/home/rinzler/Github/Image-Text-Matching/data/images/260850192_fd03ea26f1.jpg,A man with black skin and short hair wears a necklace and gray shirt .,0
6233,/home/rinzler/Github/Image-Text-Matching/data/images/260850192_fd03ea26f1.jpg,A child in blue and wearing a hat smiles .,0
6234,/home/rinzler/Github/Image-Text-Matching/data/images/2609836649_b55831ed41.jpg,A brown and white dog is paddling through deep water in a blue container .,1
6235,/home/rinzler/Github/Image-Text-Matching/data/images/2609836649_b55831ed41.jpg,A brown and white dog swims in a backyard swimming pool .,1
6236,/home/rinzler/Github/Image-Text-Matching/data/images/2609836649_b55831ed41.jpg,The little white and brown dog is swimming in a pool .,1
6237,/home/rinzler/Github/Image-Text-Matching/data/images/2609836649_b55831ed41.jpg,a wet dog chasing a white ball,0
6238,/home/rinzler/Github/Image-Text-Matching/data/images/2609836649_b55831ed41.jpg,Two bicyclists ride down a hill .,0
6239,/home/rinzler/Github/Image-Text-Matching/data/images/2609836649_b55831ed41.jpg,A large woman with long pink hair dressed in black is laying on a tree trunk talking to a man who is crouched down next to her .,0
6240,/home/rinzler/Github/Image-Text-Matching/data/images/2612040125_0a93889f06.jpg,two brown and black dogs chasing a plastic bag through the grass .,1
6241,/home/rinzler/Github/Image-Text-Matching/data/images/2612040125_0a93889f06.jpg,Two dogs are chasing a soccer ball in front of a playground .,1
6242,/home/rinzler/Github/Image-Text-Matching/data/images/2612040125_0a93889f06.jpg,two dogs playing in a school yard,1
6243,/home/rinzler/Github/Image-Text-Matching/data/images/2612040125_0a93889f06.jpg,two dogs run across the sand near a boardwalk .,0
6244,/home/rinzler/Github/Image-Text-Matching/data/images/2612040125_0a93889f06.jpg,Two black and brown dogs looking at each other .,0
6245,/home/rinzler/Github/Image-Text-Matching/data/images/2612040125_0a93889f06.jpg,A small boy standing near muddy water with something in his hand while someone beside him washes clothing in buckets .,0
6246,/home/rinzler/Github/Image-Text-Matching/data/images/2612949583_f45b3afe33.jpg,A child walking along side long legged birds .,1
6247,/home/rinzler/Github/Image-Text-Matching/data/images/2612949583_f45b3afe33.jpg,A little boy and 4 turkeys walking,1
6248,/home/rinzler/Github/Image-Text-Matching/data/images/2612949583_f45b3afe33.jpg,A young boy walks down a road with four turkeys,1
6249,/home/rinzler/Github/Image-Text-Matching/data/images/2612949583_f45b3afe33.jpg,The man is wearing a no sleeve shirt and blue jeans on a graffiti wall .,0
6250,/home/rinzler/Github/Image-Text-Matching/data/images/2612949583_f45b3afe33.jpg,A white dog is jumping on the street .,0
6251,/home/rinzler/Github/Image-Text-Matching/data/images/2612949583_f45b3afe33.jpg,Seven people are posing over a structure that extends over a watery area and ocean .,0
6252,/home/rinzler/Github/Image-Text-Matching/data/images/2613209320_edf6a2b7e9.jpg,A brown dog is soaked and is walking out of the water .,1
6253,/home/rinzler/Github/Image-Text-Matching/data/images/2613209320_edf6a2b7e9.jpg,a dog walks out of the water .,1
6254,/home/rinzler/Github/Image-Text-Matching/data/images/2613209320_edf6a2b7e9.jpg,A wet dog walks out of the water .,1
6255,/home/rinzler/Github/Image-Text-Matching/data/images/2613209320_edf6a2b7e9.jpg,A group of children on the  Frog Hopper  ride at a fair .,0
6256,/home/rinzler/Github/Image-Text-Matching/data/images/2613209320_edf6a2b7e9.jpg,A young girl at a park is jumping off a tire swing while it is swinging into the air .,0
6257,/home/rinzler/Github/Image-Text-Matching/data/images/2613209320_edf6a2b7e9.jpg,A man stands by a building while others are nearby .,0
6258,/home/rinzler/Github/Image-Text-Matching/data/images/2613920405_e91e6ebd7a.jpg,A man leads two cows down the dirt shoulder of a paved road .,1
6259,/home/rinzler/Github/Image-Text-Matching/data/images/2613920405_e91e6ebd7a.jpg,A man walking his cow down the side of the road .,1
6260,/home/rinzler/Github/Image-Text-Matching/data/images/2613920405_e91e6ebd7a.jpg,Two men pull two cows down the road .,1
6261,/home/rinzler/Github/Image-Text-Matching/data/images/2613920405_e91e6ebd7a.jpg,A blond dog walks in a creek with banks filled with snow .,0
6262,/home/rinzler/Github/Image-Text-Matching/data/images/2613920405_e91e6ebd7a.jpg,A guy tries to climb a stone cliff while his friend helps him .,0
6263,/home/rinzler/Github/Image-Text-Matching/data/images/2613920405_e91e6ebd7a.jpg,Two young women are sitting on a bed beside some posters .,0
6264,/home/rinzler/Github/Image-Text-Matching/data/images/2613993276_3c365cca12.jpg,A dog in a grass field runs with a ball in its mouth .,1
6265,/home/rinzler/Github/Image-Text-Matching/data/images/2613993276_3c365cca12.jpg,A dog running across a field with a ball in its mouth .,1
6266,/home/rinzler/Github/Image-Text-Matching/data/images/2613993276_3c365cca12.jpg,A long haired dog runs across a lawn with a yellow ball in its mouth .,1
6267,/home/rinzler/Github/Image-Text-Matching/data/images/2613993276_3c365cca12.jpg,A man in a black shirt is holding a child wearing sunglasses .,0
6268,/home/rinzler/Github/Image-Text-Matching/data/images/2613993276_3c365cca12.jpg,Two people drive a Jeep while a lady sits on the top of it .,0
6269,/home/rinzler/Github/Image-Text-Matching/data/images/2613993276_3c365cca12.jpg,A quarterback scans the football field while the offensive line protects him .,0
6270,/home/rinzler/Github/Image-Text-Matching/data/images/261490838_2f3ac98b12.jpg,A dog chases a deer into the woods .,1
6271,/home/rinzler/Github/Image-Text-Matching/data/images/261490838_2f3ac98b12.jpg,A dog chases a deer on a field with yellow flowers .,1
6272,/home/rinzler/Github/Image-Text-Matching/data/images/261490838_2f3ac98b12.jpg,The dog chases a deer near the woods .,1
6273,/home/rinzler/Github/Image-Text-Matching/data/images/261490838_2f3ac98b12.jpg,A boy lays on a picnic table bench .,0
6274,/home/rinzler/Github/Image-Text-Matching/data/images/261490838_2f3ac98b12.jpg,Two young boys wearing hats and sticking their colored tongues out .,0
6275,/home/rinzler/Github/Image-Text-Matching/data/images/261490838_2f3ac98b12.jpg,Children in colorful costumes are performing on a stage beside a white building .,0
6276,/home/rinzler/Github/Image-Text-Matching/data/images/2616009069_82561da2e5.jpg,A white and a brown dog running through a grassy area .,1
6277,/home/rinzler/Github/Image-Text-Matching/data/images/2616009069_82561da2e5.jpg,Two dogs romp through a meadow of high grasses,1
6278,/home/rinzler/Github/Image-Text-Matching/data/images/2616009069_82561da2e5.jpg,Two dogs run through a field .,1
6279,/home/rinzler/Github/Image-Text-Matching/data/images/2616009069_82561da2e5.jpg,A girl with a newspaper in a cafe .,0
6280,/home/rinzler/Github/Image-Text-Matching/data/images/2616009069_82561da2e5.jpg,People wading in a river .,0
6281,/home/rinzler/Github/Image-Text-Matching/data/images/2616009069_82561da2e5.jpg,"A black , brown and white dog running through a field .",0
6282,/home/rinzler/Github/Image-Text-Matching/data/images/2616284322_b13e7c344e.jpg,A race dog leaps a large stride as others follow behind .,1
6283,/home/rinzler/Github/Image-Text-Matching/data/images/2616284322_b13e7c344e.jpg,Dogs wearing numbered jerseys running at a track .,1
6284,/home/rinzler/Github/Image-Text-Matching/data/images/2616284322_b13e7c344e.jpg,The racing dog with the  4  jersey surges ahead of the dog with the  5  jersey .,1
6285,/home/rinzler/Github/Image-Text-Matching/data/images/2616284322_b13e7c344e.jpg,A large dog chases a small dog on the sand .,0
6286,/home/rinzler/Github/Image-Text-Matching/data/images/2616284322_b13e7c344e.jpg,A basketball player wearing an orange uniform looks backwards .,0
6287,/home/rinzler/Github/Image-Text-Matching/data/images/2616284322_b13e7c344e.jpg,Two girls in karate uniforms struggle in a dojo .,0
6288,/home/rinzler/Github/Image-Text-Matching/data/images/2616643090_4f2d2d1a44.jpg,A baby chews on plants .,1
6289,/home/rinzler/Github/Image-Text-Matching/data/images/2616643090_4f2d2d1a44.jpg,a baby has some grass seeds in his mouth .,1
